,timestamp,open,high,low,close,volume
0,2023-06-01 05:32:00,33.4,33.4,33.4,33.4,100
1,2023-06-01 06:44:00,33.53,33.53,33.53,33.53,37
2,2023-06-01 08:17:00,33.2,33.31,33.2,33.31,3
3,2023-06-01 09:04:00,33.33,33.33,33.33,33.33,15
4,2023-06-01 09:30:00,33.26,33.26,33.26,33.26,102
5,2023-06-01 09:32:00,33.56,33.56,33.56,33.56,1093
6,2023-06-01 09:40:00,33.63,33.63,33.63,33.63,100
7,2023-06-01 09:42:00,33.5831,33.5831,33.5831,33.5831,250
8,2023-06-01 09:53:00,33.6339,33.6339,33.6339,33.6339,500
9,2023-06-01 10:17:00,33.845,33.845,33.845,33.845,268
10,2023-06-01 10:32:00,33.5,33.5,33.5,33.5,300
11,2023-06-01 10:33:00,33.58,33.58,33.58,33.58,300
12,2023-06-01 10:48:00,34.08,34.08,34.08,34.08,301
13,2023-06-01 10:56:00,34.04,34.04,34.04,34.04,647
14,2023-06-01 10:59:00,34.02,34.02,33.97,33.97,1200
15,2023-06-01 11:02:00,34.01,34.01,34.01,34.01,1400
16,2023-06-01 11:05:00,34.0804,34.0804,34.0804,34.0804,350
17,2023-06-01 11:10:00,34.0376,34.0376,34.0376,34.0376,3000
18,2023-06-01 11:18:00,34.26,34.26,34.26,34.26,300
19,2023-06-01 11:49:00,34.1714,34.1714,34.17,34.17,465
20,2023-06-01 12:08:00,34.3758,34.3758,34.3758,34.3758,300
21,2023-06-01 12:15:00,34.4134,34.4134,34.4134,34.4134,300
22,2023-06-01 12:19:00,34.4999,34.4999,34.4999,34.4999,100
23,2023-06-01 12:21:00,34.55,34.55,34.539,34.539,600
24,2023-06-01 12:30:00,34.512,34.53,34.512,34.53,906
25,2023-06-01 12:31:00,34.5212,34.5212,34.49,34.49,1035
26,2023-06-01 12:37:00,34.52,34.52,34.52,34.52,600
27,2023-06-01 12:39:00,34.6,34.6,34.589,34.589,400
28,2023-06-01 12:53:00,34.595,34.595,34.595,34.595,500
29,2023-06-01 12:58:00,34.625,34.625,34.625,34.625,100
30,2023-06-01 13:04:00,34.6112,34.6112,34.6112,34.6112,404
31,2023-06-01 13:16:00,34.721,34.721,34.721,34.721,144
32,2023-06-01 13:20:00,34.64,34.64,34.64,34.64,360
33,2023-06-01 13:26:00,34.625,34.625,34.625,34.625,250
34,2023-06-01 13:36:00,34.7,34.73,34.7,34.73,1600
35,2023-06-01 13:52:00,34.81,34.81,34.81,34.81,800
36,2023-06-01 14:12:00,34.9,34.9,34.9,34.9,2800
37,2023-06-01 14:15:00,34.88,34.88,34.88,34.88,100
38,2023-06-01 14:38:00,34.84,34.84,34.84,34.84,147
39,2023-06-01 14:53:00,34.94,34.94,34.94,34.94,300
40,2023-06-01 14:56:00,34.9381,34.9381,34.9381,34.9381,300
41,2023-06-01 15:05:00,35.0,35.0,34.9999,35.0,352
42,2023-06-01 15:09:00,34.9899,34.9899,34.9899,34.9899,200
43,2023-06-01 15:13:00,34.9251,34.9251,34.9251,34.9251,150
44,2023-06-01 15:15:00,34.95,34.95,34.95,34.95,500
45,2023-06-01 15:23:00,34.8542,34.8542,34.8542,34.8542,200
46,2023-06-01 15:39:00,34.4655,34.4655,34.4655,34.4655,210
47,2023-06-01 15:48:00,34.64,34.64,34.63,34.63,2000
48,2023-06-01 15:55:00,34.63,34.63,34.63,34.63,202
49,2023-06-01 16:00:00,34.61,34.63,34.61,34.63,302
50,2023-06-01 16:01:00,34.6,34.6,34.6,34.6,500
51,2023-06-01 16:07:00,34.76,34.76,34.76,34.76,1
52,2023-06-01 16:10:00,34.61,34.61,34.61,34.61,101
53,2023-06-01 16:12:00,34.76,34.76,34.76,34.76,100
54,2023-06-01 16:48:00,34.86,34.86,34.86,34.86,2
55,2023-06-01 16:57:00,34.93,34.93,34.93,34.93,25
56,2023-06-01 16:59:00,34.86,34.86,34.86,34.86,5
57,2023-06-01 17:14:00,34.99,34.99,34.99,34.99,250
58,2023-06-01 17:26:00,34.93,34.93,34.93,34.93,74
59,2023-06-01 17:27:00,34.93,34.93,34.93,34.93,466
60,2023-06-01 17:28:00,34.93,34.93,34.93,34.93,393
61,2023-06-01 18:04:00,34.96,34.96,34.96,34.96,3
62,2023-06-01 18:25:00,34.91,34.92,34.91,34.92,74
63,2023-06-01 18:30:00,34.61,34.61,34.61,34.61,101
64,2023-06-01 19:01:00,34.8993,34.8993,34.8993,34.8993,64
65,2023-06-01 19:54:00,34.9,34.9,34.9,34.9,150
66,2023-06-01 20:00:00,34.61,34.61,34.61,34.61,101
67,2023-06-02 08:00:00,35.4,35.4,35.4,35.4,48
